lng1,lat1,lng2,lat2
92.00,81.05,94.10,84.65
91.00,81.05,93.10,84.85
62.00,81.05,57.80,84.25
61.00,81.05,56.30,83.15
60.00,81.05,54.70,82.25
59.00,81.05,53.40,81.35
58.00,81.05,52.20,80.55
57.00,81.05,51.30,79.95
56.00,81.05,50.70,79.75
55.00,81.05,50.30,79.95
54.00,81.05,49.70,79.95
53.00,81.05,48.70,79.75
52.00,81.05,47.80,79.65
51.00,81.05,46.70,79.75
50.00,81.05,45.40,79.65
49.00,81.05,43.90,79.15
48.00,81.05,42.30,78.35
47.00,81.05,40.90,77.35
46.00,81.05,40.00,76.65
45.00,81.05,39.30,76.15
44.00,81.05,38.30,75.95
43.00,81.05,36.90,75.95
42.00,81.05,35.10,76.35
41.00,81.05,33.10,76.85
40.00,81.05,31.90,77.45
39.00,81.05,31.30,77.85
38.00,81.05,31.40,78.05
37.00,81.05,31.20,78.15
36.00,81.05,30.50,78.25
35.00,81.05,29.40,78.35
34.00,81.05,28.70,79.05
33.00,81.05,28.20,80.05
32.00,81.05,27.90,81.15
31.00,81.05,27.30,81.95
30.00,81.05,26.20,82.25
29.00,81.05,24.70,81.55
28.00,81.05,23.40,80.55
27.00,81.05,22.40,79.85
26.00,81.05,21.70,79.65
25.00,81.05,21.10,79.75
24.00,81.05,20.40,79.45
23.00,81.05,19.50,78.55
22.00,81.05,18.50,77.25
21.00,81.05,17.30,75.95
20.00,81.05,15.80,74.95
19.00,81.05,14.10,74.25
18.00,81.05,12.70,73.95
17.00,81.05,12.10,73.95
16.00,81.05,11.90,74.25
15.00,81.05,11.80,74.55
14.00,81.05,11.30,74.65
13.00,81.05,10.70,74.65
12.00,81.05,10.10,74.65
11.00,81.05,9.50,74.75
10.00,81.05,8.80,75.05
9.00,81.05,7.90,75.15
8.00,81.05,6.90,75.15
7.00,81.05,5.90,74.85
6.00,81.05,5.10,74.65
5.00,81.05,4.30,74.45
4.00,81.05,3.40,74.25
3.00,81.05,2.50,74.15
2.00,81.05,1.60,74.05
1.00,81.05,0.70,73.95
0.00,81.05,-0.10,73.95
-1.00,81.05,-0.70,73.85
-2.00,81.05,-1.20,73.85
-3.00,81.05,-1.60,74.05
-4.00,81.05,-2.20,74.25
-5.00,81.05,-2.80,74.45
-6.00,81.05,-3.50,74.65
-7.00,81.05,-4.30,74.75
-8.00,81.05,-5.10,74.95
-9.00,81.05,-6.00,75.15
-10.00,81.05,-6.90,75.25
-11.00,81.05,-7.80,75.35
-12.00,81.05,-8.70,75.55
-13.00,81.05,-9.50,75.65
-14.00,81.05,-10.30,75.85
-15.00,81.05,-11.10,75.95
-16.00,81.05,-11.80,76.15
-17.00,81.05,-12.40,76.45
-18.00,81.05,-13.00,76.65
-19.00,81.05,-13.70,76.85
-20.00,81.05,-14.50,76.95
-21.00,81.05,-15.50,77.05
-22.00,81.05,-16.40,77.05
-23.00,81.05,-17.40,77.15
-24.00,81.05,-18.30,77.25
-25.00,81.05,-19.20,77.35
-26.00,81.05,-20.20,77.55
-27.00,81.05,-21.10,77.85
-28.00,81.05,-22.00,78.05
-29.00,81.05,-23.00,78.35
-30.00,81.05,-23.90,78.65
-31.00,81.05,-24.90,78.95
-32.00,81.05,-25.90,79.25
-33.00,81.05,-26.90,79.65
-34.00,81.05,-27.90,79.95
-35.00,81.05,-28.90,80.35
-36.00,81.05,-29.80,80.85
-37.00,81.05,-30.80,81.25
-38.00,81.05,-31.90,81.65
-39.00,81.05,-32.90,82.05
-40.00,81.05,-34.10,82.45
-41.00,81.05,-35.20,82.85
-42.00,81.05,-36.40,83.15
-43.00,81.05,-37.70,83.55
-44.00,81.05,-38.90,83.95
-45.00,81.05,-40.10,84.45
-111.00,81.05,-112.20,84.95
-112.00,81.05,-113.40,84.55
-113.00,81.05,-114.40,84.05
-114.00,81.05,-115.40,83.65
-115.00,81.05,-116.30,83.35
-116.00,81.05,-117.20,83.25
-117.00,81.05,-118.10,83.35
-118.00,81.05,-119.00,83.35
-119.00,81.05,-120.00,83.35
-120.00,81.05,-121.00,83.35
-121.00,81.05,-122.10,83.35
-122.00,81.05,-123.20,83.35
-123.00,81.05,-124.20,83.35
-124.00,81.05,-125.20,83.45
-125.00,81.05,-126.30,83.55
-126.00,81.05,-127.30,83.55
-127.00,81.05,-128.30,83.45
-128.00,81.05,-129.30,83.35
-129.00,81.05,-130.40,83.15
-130.00,81.05,-131.60,82.85
-131.00,81.05,-132.80,82.65
-132.00,81.05,-134.00,82.55
-133.00,81.05,-135.20,82.55
-134.00,81.05,-136.30,82.55
-135.00,81.05,-137.50,82.45
-136.00,81.05,-138.70,82.45
-137.00,81.05,-139.80,82.35
-138.00,81.05,-141.00,82.15
-139.00,81.05,-142.10,82.05
-140.00,81.05,-143.30,81.95
-141.00,81.05,-144.40,81.75
-142.00,81.05,-145.40,81.65
-143.00,81.05,-146.40,81.45
-144.00,81.05,-147.30,81.15
-145.00,81.05,-148.30,80.95
-146.00,81.05,-149.20,80.75
-147.00,81.05,-150.20,80.75
-148.00,81.05,-151.00,80.65
-149.00,81.05,-151.70,80.65
-150.00,81.05,-152.30,80.75
-151.00,81.05,-152.70,80.95
-152.00,81.05,-152.70,81.25
-153.00,81.05,-152.60,81.45
-154.00,81.05,-152.70,81.45
-155.00,81.05,-153.60,81.45
-156.00,81.05,-155.40,81.65
-157.00,81.05,-157.20,82.05
-158.00,81.05,-158.40,82.25
-159.00,81.05,-159.40,81.75
-160.00,81.05,-160.40,81.45
-161.00,81.05,-161.00,81.35
-162.00,81.05,-161.60,81.65
-163.00,81.05,-162.50,82.05
-164.00,81.05,-163.90,82.25
-165.00,81.05,-165.50,82.25
-166.00,81.05,-166.90,82.15
-167.00,81.05,-168.20,82.15
-168.00,81.05,-169.50,82.25
-169.00,81.05,-170.60,82.35
-170.00,81.05,-171.70,82.45
-171.00,81.05,-172.80,82.65
-172.00,81.05,-173.80,82.85
-173.00,81.05,-174.90,83.05
-174.00,81.05,-176.00,83.25
-175.00,81.05,-177.10,83.45
-176.00,81.05,-178.20,83.55
-177.00,81.05,-179.30,83.75
-178.00,81.05,-180.30,83.85
-179.00,81.05,-181.40,83.85
-180.00,81.05,-182.50,83.95
180.00,80.06,176.60,84.16
179.00,80.06,175.50,84.16
178.00,80.06,174.40,84.16
177.00,80.06,173.30,84.16
176.00,80.06,172.20,84.16
175.00,80.06,171.20,84.16
174.00,80.06,170.10,84.16
173.00,80.06,169.10,84.06
172.00,80.06,168.00,84.06
171.00,80.06,167.00,84.06
170.00,80.06,166.00,83.96
169.00,80.06,165.10,83.96
168.00,80.06,164.10,83.86
167.00,80.06,163.00,83.66
166.00,80.06,161.90,83.56
165.00,80.06,160.90,83.56
164.00,80.06,160.10,83.56
163.00,80.06,159.10,83.46
162.00,80.06,158.10,83.16
161.00,80.06,157.10,82.96
160.00,80.06,156.30,83.06
159.00,80.06,155.40,83.26
158.00,80.06,154.30,83.46
157.00,80.06,153.20,83.56
156.00,80.06,152.00,83.56
155.00,80.06,150.90,83.46
154.00,80.06,149.80,83.36
153.00,80.06,148.70,83.26
152.00,80.06,147.70,83.16
151.00,80.06,146.70,83.06
150.00,80.06,145.70,82.86
149.00,80.06,144.60,82.36
148.00,80.06,143.60,81.56
147.00,80.06,142.90,80.86
146.00,80.06,142.30,80.36
145.00,80.06,141.60,79.96
144.00,80.06,140.90,79.86
143.00,80.06,140.10,79.86
142.00,80.06,139.20,80.16
141.00,80.06,138.20,80.76
140.00,80.06,137.10,81.36
139.00,80.06,136.20,81.86
138.00,80.06,135.50,81.96
137.00,80.06,134.80,81.56
136.00,80.06,134.00,80.86
135.00,80.06,133.00,80.06
134.00,80.06,132.10,79.36
133.00,80.06,131.30,78.76
132.00,80.06,130.50,78.26
131.00,80.06,129.80,77.96
130.00,80.06,129.00,77.76
129.00,80.06,128.30,77.66
128.00,80.06,127.60,77.86
127.00,80.06,126.90,78.06
126.00,80.06,126.00,78.26
125.00,80.06,125.00,78.36
124.00,80.06,123.90,78.56
123.00,80.06,122.80,78.76
122.00,80.06,121.60,78.96
121.00,80.06,120.40,79.06
120.00,80.06,119.30,79.26
119.00,80.06,118.10,79.36
118.00,80.06,117.00,79.46
117.00,80.06,116.00,79.66
116.00,80.06,115.10,79.86
115.00,80.06,114.10,80.06
114.00,80.06,113.10,80.16
113.00,80.06,112.00,80.06
112.00,80.06,110.90,79.96
111.00,80.06,109.80,79.96
110.00,80.06,108.60,79.96
109.00,80.06,107.40,80.16
108.00,80.06,106.20,80.26
107.00,80.06,104.90,80.46
106.00,80.06,103.60,80.66
105.00,80.06,102.30,80.96
104.00,80.06,101.20,81.26
103.00,80.06,100.10,81.56
102.00,80.06,99.20,81.76
101.00,80.06,98.20,81.86
100.00,80.06,97.20,81.96
99.00,80.06,96.20,82.16
98.00,80.06,95.10,82.46
97.00,80.06,94.10,82.86
96.00,80.06,93.10,83.16
95.00,80.06,92.30,83.56
94.00,80.06,91.80,83.76
93.00,80.06,91.60,83.86
92.00,80.06,91.50,83.76
91.00,80.06,91.70,83.96
90.00,80.06,91.90,84.26
89.00,80.06,91.50,84.36
88.00,80.06,90.50,84.26
87.00,80.06,89.30,84.06
86.00,80.06,88.60,83.76
85.00,80.06,88.30,83.36
84.00,80.06,88.00,83.26
83.00,80.06,86.90,83.26
65.00,80.06,64.20,84.26
64.00,80.06,62.40,83.16
63.00,80.06,60.50,82.06
62.00,80.06,58.90,81.26
61.00,80.06,57.50,80.56
60.00,80.06,56.60,79.86
59.00,80.06,55.60,79.06
58.00,80.06,54.40,78.26
57.00,80.06,53.00,77.36
56.00,80.06,51.80,76.56
55.00,80.06,50.80,76.06
54.00,80.06,49.90,76.16
53.00,80.06,48.90,76.46
52.00,80.06,47.70,76.26
51.00,80.06,46.80,75.66
50.00,80.06,46.30,75.06
49.00,80.06,46.10,74.66
48.00,80.06,45.90,74.66
47.00,80.06,45.60,75.06
46.00,80.06,45.00,75.46
45.00,80.06,43.90,75.86
44.00,80.06,42.60,76.36
43.00,80.06,41.30,76.86
42.00,80.06,40.20,76.86
41.00,80.06,39.00,76.26
40.00,80.06,37.10,75.86
39.00,80.06,35.00,76.16
38.00,80.06,33.40,77.26
37.00,80.06,32.40,78.16
36.00,80.06,31.30,78.56
35.00,80.06,30.00,78.56
34.00,80.06,28.60,78.36
33.00,80.06,27.50,78.06
32.00,80.06,26.40,78.06
31.00,80.06,24.80,78.26
30.00,80.06,22.60,78.96
29.00,80.06,20.40,80.06
28.00,80.06,19.00,81.16
27.00,80.06,18.40,81.76
26.00,80.06,17.70,82.06
25.00,80.06,16.90,82.06
24.00,80.06,16.50,81.76
23.00,80.06,16.40,80.96
22.00,80.06,16.10,79.46
21.00,80.06,15.20,77.66
20.00,80.06,13.80,76.06
19.00,80.06,12.80,75.36
18.00,80.06,12.40,75.06
17.00,80.06,12.20,74.86
16.00,80.06,11.80,74.46
15.00,80.06,11.00,74.16
14.00,80.06,10.20,73.96
13.00,80.06,9.70,73.96
12.00,80.06,9.20,73.96
11.00,80.06,8.60,73.76
10.00,80.06,8.10,73.46
9.00,80.06,7.60,73.26
8.00,80.06,6.90,73.26
7.00,80.06,6.10,73.36
6.00,80.06,5.30,73.46
5.00,80.06,4.40,73.56
4.00,80.06,3.60,73.46
3.00,80.06,2.80,73.46
2.00,80.06,1.90,73.56
1.00,80.06,0.90,73.56
0.00,80.06,-0.10,73.56
-1.00,80.06,-1.10,73.46
-2.00,80.06,-1.90,73.36
-3.00,80.06,-2.60,73.36
-4.00,80.06,-3.20,73.36
-5.00,80.06,-3.80,73.36
-6.00,80.06,-4.40,73.26
-7.00,80.06,-4.90,73.26
-8.00,80.06,-5.50,73.26
-9.00,80.06,-6.10,73.36
-10.00,80.06,-6.80,73.46
-11.00,80.06,-7.50,73.66
-12.00,80.06,-8.30,73.86
-13.00,80.06,-9.10,73.96
-14.00,80.06,-10.00,74.16
-15.00,80.06,-10.90,74.36
-16.00,80.06,-11.80,74.46
-17.00,80.06,-12.80,74.66
-18.00,80.06,-13.80,74.66
-19.00,80.06,-14.80,74.76
-20.00,80.06,-15.80,74.96
-21.00,80.06,-16.70,75.16
-22.00,80.06,-17.70,75.46
-23.00,80.06,-18.60,75.66
-24.00,80.06,-19.50,75.86
-25.00,80.06,-20.30,76.16
-26.00,80.06,-21.10,76.46
-27.00,80.06,-22.00,76.76
-28.00,80.06,-23.00,76.96
-29.00,80.06,-23.90,77.26
-30.00,80.06,-24.80,77.66
-31.00,80.06,-25.60,78.06
-32.00,80.06,-26.50,78.46
-33.00,80.06,-27.40,78.96
-34.00,80.06,-28.40,79.46
-35.00,80.06,-29.30,79.96
-36.00,80.06,-30.30,80.46
-37.00,80.06,-31.30,80.96
-38.00,80.06,-32.30,81.46
-39.00,80.06,-33.30,81.96
-40.00,80.06,-34.30,82.46
-41.00,80.06,-35.40,83.06
-42.00,80.06,-36.60,83.76
-43.00,80.06,-37.90,84.36
-44.00,80.06,-39.20,84.96
-107.00,80.06,-108.50,84.86
-108.00,80.06,-109.50,84.66
-109.00,80.06,-110.50,84.46
-110.00,80.06,-111.70,84.16
-111.00,80.06,-112.90,83.76
-112.00,80.06,-114.00,83.36
-113.00,80.06,-115.00,82.96
-114.00,80.06,-115.90,82.46
-115.00,80.06,-116.70,82.36
-116.00,80.06,-117.50,82.36
-117.00,80.06,-118.50,82.46
-118.00,80.06,-119.40,82.56
-119.00,80.06,-120.40,82.56
-120.00,80.06,-121.40,82.56
-121.00,80.06,-122.40,82.66
-122.00,80.06,-123.30,82.76
-123.00,80.06,-124.30,82.76
-124.00,80.06,-125.30,82.76
-125.00,80.06,-126.40,82.76
-126.00,80.06,-127.60,82.56
-127.00,80.06,-128.80,82.46
-128.00,80.06,-129.90,82.46
-129.00,80.06,-130.90,82.46
-130.00,80.06,-131.90,82.36
-131.00,80.06,-133.00,82.26
-132.00,80.06,-134.00,82.16
-133.00,80.06,-135.00,82.06
-134.00,80.06,-136.00,81.86
-135.00,80.06,-137.00,81.56
-136.00,80.06,-138.10,81.26
-137.00,80.06,-139.10,80.86
-138.00,80.06,-140.10,80.46
-139.00,80.06,-141.00,80.06
-140.00,80.06,-141.90,79.56
-141.00,80.06,-142.60,79.06
-142.00,80.06,-143.30,78.46
-143.00,80.06,-143.90,78.06
-144.00,80.06,-144.60,77.76
-145.00,80.06,-145.20,77.56
-146.00,80.06,-145.90,77.56
-147.00,80.06,-146.50,77.76
-148.00,80.06,-147.10,77.86
-149.00,80.06,-148.00,77.86
-150.00,80.06,-149.10,77.76
-151.00,80.06,-150.00,77.86
-152.00,80.06,-150.90,78.46
-153.00,80.06,-152.30,79.16
-154.00,80.06,-154.40,79.66
-155.00,80.06,-156.30,80.16
-156.00,80.06,-157.30,80.96
-157.00,80.06,-157.40,82.06
-158.00,80.06,-156.90,82.46
-159.00,80.06,-157.20,81.96
-160.00,80.06,-158.40,81.56
-161.00,80.06,-159.80,81.76
-162.00,80.06,-160.90,82.36
-163.00,80.06,-161.90,83.06
-164.00,80.06,-163.50,83.26
-165.00,80.06,-165.40,82.76
-166.00,80.06,-167.10,82.26
-167.00,80.06,-168.30,82.26
-168.00,80.06,-169.30,82.56
-169.00,80.06,-170.30,83.06
-170.00,80.06,-171.50,83.26
-171.00,80.06,-172.70,83.46
-172.00,80.06,-173.90,83.56
-173.00,80.06,-175.10,83.76
-174.00,80.06,-176.20,83.86
-175.00,80.06,-177.50,83.96
-176.00,80.06,-178.70,84.06
-177.00,80.06,-179.90,84.16
-178.00,80.06,-181.10,84.16
-179.00,80.06,-182.20,84.16
-180.00,80.06,-183.40,84.16
180.00,79.06,175.60,84.36
179.00,79.06,174.30,84.26
178.00,79.06,173.20,84.26
177.00,79.06,172.00,84.06
176.00,79.06,170.90,83.96
175.00,79.06,169.80,83.86
174.00,79.06,168.80,83.86
173.00,79.06,167.80,83.76
172.00,79.06,166.90,83.66
171.00,79.06,165.90,83.66
170.00,79.06,164.90,83.56
169.00,79.06,164.00,83.56
168.00,79.06,163.40,83.66
167.00,79.06,163.40,83.56
166.00,79.06,163.00,82.96
165.00,79.06,160.50,81.96
164.00,79.06,156.70,81.86
163.00,79.06,155.30,83.06
162.00,79.06,157.30,84.66
161.00,79.06,158.10,84.96
160.00,79.06,157.00,84.26
159.00,79.06,155.50,83.56
158.00,79.06,154.20,83.46
157.00,79.06,153.20,83.56
156.00,79.06,152.00,83.16
155.00,79.06,150.80,81.96
154.00,79.06,150.30,80.86
153.00,79.06,150.80,80.36
152.00,79.06,150.80,80.16
151.00,79.06,149.90,79.26
150.00,79.06,148.10,78.06
149.00,79.06,146.30,77.06
148.00,79.06,144.50,76.76
147.00,79.06,143.20,76.96
146.00,79.06,142.20,77.16
145.00,79.06,141.80,77.56
144.00,79.06,141.80,78.06
143.00,79.06,141.40,78.56
142.00,79.06,140.60,78.96
141.00,79.06,139.60,79.26
140.00,79.06,138.80,79.46
139.00,79.06,138.10,79.66
138.00,79.06,137.40,79.56
137.00,79.06,136.50,79.26
136.00,79.06,135.70,78.76
135.00,79.06,135.00,78.26
134.00,79.06,134.30,77.96
133.00,79.06,133.40,77.66
132.00,79.06,132.40,77.46
131.00,79.06,131.30,77.36
130.00,79.06,130.10,77.16
129.00,79.06,128.90,77.26
128.00,79.06,127.90,77.46
127.00,79.06,126.80,77.86
126.00,79.06,125.80,78.26
125.00,79.06,124.80,78.46
124.00,79.06,123.70,78.66
123.00,79.06,122.60,78.86
122.00,79.06,121.50,78.86
121.00,79.06,120.30,78.76
120.00,79.06,119.20,78.76
119.00,79.06,118.20,78.76
118.00,79.06,117.30,78.86
117.00,79.06,116.30,79.06
116.00,79.06,115.20,79.26
115.00,79.06,114.10,79.56
114.00,79.06,113.00,79.96
113.00,79.06,111.90,80.36
112.00,79.06,110.60,80.66
111.00,79.06,109.10,80.86
110.00,79.06,107.60,80.96
109.00,79.06,106.30,81.26
108.00,79.06,105.30,81.56
107.00,79.06,104.20,81.86
106.00,79.06,102.90,82.06
105.00,79.06,101.70,82.16
104.00,79.06,100.50,82.26
103.00,79.06,99.40,82.46
102.00,79.06,98.30,82.66
101.00,79.06,97.30,82.76
100.00,79.06,96.30,82.76
99.00,79.06,95.50,82.56
98.00,79.06,94.60,82.46
97.00,79.06,93.60,82.26
96.00,79.06,92.60,82.16
95.00,79.06,91.40,82.06
94.00,79.06,90.10,82.06
93.00,79.06,88.70,82.16
92.00,79.06,87.30,82.16
91.00,79.06,86.20,82.26
90.00,79.06,85.60,82.46
89.00,79.06,85.80,82.36
88.00,79.06,87.30,81.96
87.00,79.06,89.10,81.66
86.00,79.06,88.70,80.66
85.00,79.06,86.50,79.26
84.00,79.06,83.80,77.86
83.00,79.06,81.40,77.36
82.00,79.06,79.80,78.76
81.00,79.06,78.70,80.86
80.00,79.06,78.70,82.26
79.00,79.06,79.30,82.76
78.00,79.06,79.10,82.96
77.00,79.06,78.20,83.36
76.00,79.06,77.30,84.16
75.00,79.06,76.80,84.86
74.00,79.06,76.30,84.96
73.00,79.06,75.70,84.66
72.00,79.06,74.40,84.46
69.00,79.06,72.10,84.76
68.00,79.06,71.60,83.86
67.00,79.06,70.20,83.06
66.00,79.06,68.90,82.36
65.00,79.06,67.80,81.66
64.00,79.06,66.60,81.06
63.00,79.06,65.40,80.56
62.00,79.06,64.30,80.26
61.00,79.06,63.20,79.96
60.00,79.06,62.20,79.76
59.00,79.06,60.80,79.26
58.00,79.06,59.00,78.26
57.00,79.06,56.90,76.86
56.00,79.06,54.80,75.66
55.00,79.06,53.00,75.06
54.00,79.06,51.50,74.56
53.00,79.06,50.60,73.86
52.00,79.06,49.80,73.36
51.00,79.06,48.30,73.26
50.00,79.06,45.90,73.46
49.00,79.06,43.70,74.16
48.00,79.06,42.40,75.76
47.00,79.06,42.00,77.76
46.00,79.06,42.00,79.66
45.00,79.06,42.50,80.46
44.00,79.06,43.20,79.86
43.00,79.06,42.60,79.06
42.00,79.06,41.70,78.66
41.00,79.06,41.10,78.36
40.00,79.06,39.90,77.56
39.00,79.06,38.10,75.96
38.00,79.06,36.50,75.96
37.00,79.06,35.40,77.06
36.00,79.06,34.80,78.16
35.00,79.06,34.30,78.76
34.00,79.06,33.60,78.66
33.00,79.06,32.40,77.86
32.00,79.06,30.80,76.56
31.00,79.06,28.70,75.36
30.00,79.06,26.30,75.26
29.00,79.06,24.10,76.26
28.00,79.06,22.90,77.26
27.00,79.06,22.90,76.86
26.00,79.06,22.60,74.76
25.00,79.06,22.90,73.06
24.00,79.06,22.90,72.26
23.00,79.06,22.50,71.86
22.00,79.06,21.70,71.96
21.00,79.06,20.20,71.96
20.00,79.06,18.50,71.86
19.00,79.06,16.70,71.66
18.00,79.06,15.20,71.86
17.00,79.06,14.30,72.36
16.00,79.06,13.30,72.66
15.00,79.06,12.20,72.66
14.00,79.06,10.90,72.26
13.00,79.06,9.90,72.06
12.00,79.06,9.20,72.06
11.00,79.06,8.70,72.16
10.00,79.06,7.80,72.36
9.00,79.06,6.80,72.66
8.00,79.06,5.80,72.66
7.00,79.06,5.00,72.66
6.00,79.06,4.20,72.56
5.00,79.06,3.30,72.36
4.00,79.06,2.40,72.26
3.00,79.06,1.60,72.26
2.00,79.06,0.80,72.26
1.00,79.06,-0.10,72.26
0.00,79.06,-1.00,72.16
-1.00,79.06,-1.90,72.16
-2.00,79.06,-2.80,72.16
-3.00,79.06,-3.70,72.16
-4.00,79.06,-4.50,72.16
-5.00,79.06,-5.30,72.26
-6.00,79.06,-6.00,72.26
-7.00,79.06,-6.80,72.26
-8.00,79.06,-7.60,72.36
-9.00,79.06,-8.40,72.46
-10.00,79.06,-9.20,72.56
-11.00,79.06,-9.90,72.66
-12.00,79.06,-10.50,72.76
-13.00,79.06,-11.10,72.96
-14.00,79.06,-11.80,73.16
-15.00,79.06,-12.40,73.36
-16.00,79.06,-13.10,73.66
-17.00,79.06,-13.90,73.86
-18.00,79.06,-14.80,74.06
-19.00,79.06,-15.60,74.26
-20.00,79.06,-16.30,74.56
-21.00,79.06,-17.10,74.76
-22.00,79.06,-17.90,75.06
-23.00,79.06,-18.80,75.26
-24.00,79.06,-19.70,75.46
-25.00,79.06,-20.60,75.66
-26.00,79.06,-21.40,75.96
-27.00,79.06,-22.30,76.26
-28.00,79.06,-23.20,76.66
-29.00,79.06,-24.10,77.06
-30.00,79.06,-25.00,77.56
-31.00,79.06,-25.90,78.16
-32.00,79.06,-26.80,78.66
-33.00,79.06,-27.80,79.16
-34.00,79.06,-28.90,79.66
-35.00,79.06,-29.90,80.16
-36.00,79.06,-31.00,80.66
-37.00,79.06,-32.00,81.26
-38.00,79.06,-33.10,81.76
-39.00,79.06,-34.20,82.36
-40.00,79.06,-35.20,82.96
-41.00,79.06,-36.30,83.66
-42.00,79.06,-37.40,84.26
-43.00,79.06,-38.60,84.86
-73.00,79.06,-77.70,84.66
-74.00,79.06,-78.80,84.16
-75.00,79.06,-79.90,83.76
-76.00,79.06,-81.00,83.36
-77.00,79.06,-81.90,83.26
-78.00,79.06,-82.70,83.16
-79.00,79.06,-83.70,83.26
-80.00,79.06,-84.70,83.36
-81.00,79.06,-85.50,83.46
-82.00,79.06,-86.20,83.56
-83.00,79.06,-86.90,83.66
-84.00,79.06,-87.60,83.76
-85.00,79.06,-88.20,83.86
-86.00,79.06,-88.90,83.96
-87.00,79.06,-89.70,84.06
-88.00,79.06,-90.50,84.16
-89.00,79.06,-91.30,84.26
-90.00,79.06,-92.20,84.36
-91.00,79.06,-93.10,84.56
-92.00,79.06,-94.10,84.76
-93.00,79.06,-95.20,84.96
-102.00,79.06,-104.00,84.86
-103.00,79.06,-105.00,84.66
-104.00,79.06,-106.00,84.36
-105.00,79.06,-106.90,84.16
-106.00,79.06,-107.80,83.96
-107.00,79.06,-108.80,83.86
-108.00,79.06,-109.80,83.66
-109.00,79.06,-110.80,83.36
-110.00,79.06,-112.00,83.06
-111.00,79.06,-113.30,82.76
-112.00,79.06,-114.50,82.36
-113.00,79.06,-115.50,81.96
-114.00,79.06,-116.40,81.76
-115.00,79.06,-117.10,81.66
-116.00,79.06,-117.90,81.56
-117.00,79.06,-118.70,81.56
-118.00,79.06,-119.60,81.56
-119.00,79.06,-120.50,81.56
-120.00,79.06,-121.50,81.56
-121.00,79.06,-122.40,81.56
-122.00,79.06,-123.30,81.66
-123.00,79.06,-124.20,81.66
-124.00,79.06,-125.20,81.56
-125.00,79.06,-126.30,81.36
-126.00,79.06,-127.50,81.26
-127.00,79.06,-128.50,81.06
-128.00,79.06,-129.50,81.06
-129.00,79.06,-130.50,80.96
-130.00,79.06,-131.60,80.86
-131.00,79.06,-132.60,80.76
-132.00,79.06,-133.60,80.66
-133.00,79.06,-134.60,80.46
-134.00,79.06,-135.70,80.16
-135.00,79.06,-136.70,79.86
-136.00,79.06,-137.60,79.46
-137.00,79.06,-138.60,78.96
-138.00,79.06,-139.50,78.46
-139.00,79.06,-140.30,77.96
-140.00,79.06,-141.10,77.46
-141.00,79.06,-142.00,77.06
-142.00,79.06,-142.90,76.86
-143.00,79.06,-143.80,76.86
-144.00,79.06,-144.80,76.86
-145.00,79.06,-145.80,76.96
-146.00,79.06,-146.90,76.86
-147.00,79.06,-148.00,76.86
-148.00,79.06,-149.10,76.66
-149.00,79.06,-150.10,76.66
-150.00,79.06,-150.90,76.86
-151.00,79.06,-151.60,77.26
-152.00,79.06,-152.50,77.56
-153.00,79.06,-153.80,77.86
-154.00,79.06,-155.00,78.36
-155.00,79.06,-155.80,78.96
-156.00,79.06,-156.20,79.46
-157.00,79.06,-157.00,79.86
-158.00,79.06,-158.10,80.16
-159.00,79.06,-159.30,80.36
-160.00,79.06,-160.50,80.06
-161.00,79.06,-161.10,79.36
-162.00,79.06,-161.00,79.06
-163.00,79.06,-159.90,79.16
-164.00,79.06,-159.10,79.96
-165.00,79.06,-159.50,80.76
-166.00,79.06,-161.20,81.36
-167.00,79.06,-163.70,81.96
-168.00,79.06,-166.10,82.86
-169.00,79.06,-168.30,83.76
-170.00,79.06,-170.10,84.36
-171.00,79.06,-171.70,84.76
-172.00,79.06,-173.20,84.96
-173.00,79.06,-174.80,84.96
-174.00,79.06,-176.30,84.96
-175.00,79.06,-177.80,84.86
-176.00,79.06,-179.30,84.76
-177.00,79.06,-180.60,84.66
-178.00,79.06,-181.90,84.56
-179.00,79.06,-183.10,84.46
-180.00,79.06,-184.40,84.36
180.00,78.07,174.90,84.27
179.00,78.07,173.50,84.17
178.00,78.07,171.60,84.27
177.00,78.07,169.60,84.47
176.00,78.07,168.20,84.27
175.00,78.07,166.70,84.07
174.00,78.07,164.90,83.97
173.00,78.07,163.80,83.67
172.00,78.07,162.70,83.37
171.00,78.07,161.70,83.07
170.00,78.07,160.70,82.77
169.00,78.07,159.70,82.47
168.00,78.07,158.60,82.17
167.00,78.07,157.40,81.97
166.00,78.07,156.40,81.87
165.00,78.07,155.60,81.87
164.00,78.07,155.20,82.17
163.00,78.07,155.20,82.57
162.00,78.07,155.90,82.57
161.00,78.07,156.60,82.37
160.00,78.07,156.40,82.27
159.00,78.07,155.90,81.47
158.00,78.07,155.10,79.47
157.00,78.07,154.90,77.37
156.00,78.07,155.10,75.87
155.00,78.07,154.60,74.77
154.00,78.07,152.40,74.57
153.00,78.07,150.20,75.97
152.00,78.07,149.00,78.07
151.00,78.07,148.60,79.87
150.00,78.07,147.60,80.57
149.00,78.07,145.80,80.27
148.00,78.07,143.90,79.87
147.00,78.07,143.10,79.77
146.00,78.07,142.90,79.47
145.00,78.07,141.70,78.67
144.00,78.07,140.40,77.57
143.00,78.07,140.30,76.77
142.00,78.07,140.40,76.77
141.00,78.07,140.10,76.87
140.00,78.07,139.40,76.87
139.00,78.07,138.70,76.67
