name,owner,lat,lng
KIWI,KIWI,60.152648,10.255005
VinjeSupercharger,VinjeSupercharger,59.570139,7.992556
KiwiMinnesundK35,KiwiMinnesundK35,60.402854,11.242511
FortumRakkestad48,FortumRakkestad48,59.416930,11.350360
BirgerNHaugLilleströmN5,BirgerNHaugLilleströmN5,59.957590,11.035290
KiwiOttestadK5,KiwiOttestadK5,60.772971,11.115696
KiwiBillingstad,KiwiBillingstad,59.869318,10.487523
KiwiDröbak,KiwiDröbak,59.667144,10.646330
Skiptvetkommune92,Skiptvetkommune92,59.470833,11.168889
BirgerNHaugOslo,BirgerNHaugOslo,59.931040,10.824740
McDonaldsAlnabru,McDonaldsAlnabru,59.924689,10.843141
GumpensAutoAS,GumpensAutoAS,58.151742,7.965624
LassesBilsenter,LassesBilsenter,59.036658,9.673805
KiwiLund,KiwiLund,58.152761,8.024504
KiwiKløfta,KiwiKløfta,60.072651,11.135781
McDonaldsFuruset,McDonaldsFuruset,59.931220,10.868970
ElverumSupercharger,ElverumSupercharger,60.884231,11.540719
Danmarksplass,Danmarksplass,60.373875,5.340614
KiwiØyer,KiwiØyer,61.243727,10.437556
COOPExtraTangvall,COOPExtraTangvall,58.0983086,7.8164982
FortumhurtigladestasjonKiwiElverum,FortumhurtigladestasjonKiwiElverum,60.883207,11.560236
superchargermosjoen,superchargermosjoen,65.833474,13.197793
superchargerstorjord,superchargerstorjord,66.814044,15.401722
Superchargerinnhavet,Superchargerinnhavet,67.962302,15.929774
bardusupercharger,bardusupercharger,68.860162,18.348810
MerNotodden,MerNotodden,59.559381,9.248739
MøllerBilAsker&Bærum,MøllerBilAsker&Bærum,59.876095,10.499545
Myklegard,Myklegard,60.849029,11.367571
Nordfjordeid,Nordfjordeid,61.911139,5.996776
KiwiLevanger[Fortum],KiwiLevanger[Fortum],63.749022,11.302833
KiwiSvolvär[Fortum],KiwiSvolvär[Fortum],68.232548,14.531006
McDonaldsMariero,McDonaldsMariero,58.933648,5.739355
KiwiSola[Fortum],KiwiSola[Fortum],58.882891,5.651282
KiwiÅlgård[Fortum],KiwiÅlgård[Fortum],58.767360,5.860559
McDonaldsKleppe[Fortum],McDonaldsKleppe[Fortum],58.777821,5.626117
KiwiFinnöy[Fortum],KiwiFinnöy[Fortum],59.164447,5.871083
McDonaldsStord,McDonaldsStord,59.763284,5.451345
KiwiÅgotnes[Fortum],KiwiÅgotnes[Fortum],60.403638,5.018103
KiwiGodvik,KiwiGodvik,60.370731,5.191930
McDonald'sRådal[Fortum],McDonald'sRådal[Fortum],60.295739,5.326765
KiwiBjørkheim[Fortum],KiwiBjørkheim[Fortum],60.401516,5.730847
NorskFjordsenterGeiranger[Fortum],NorskFjordsenterGeiranger[Fortum],62.095582,7.210051
KiwiGudridflaten,KiwiGudridflaten,60.204359,5.453361
KiwiOtta[Fortum],KiwiOtta[Fortum],61.774001,9.538855
KiwiTiller[Fortum],KiwiTiller[Fortum],63.356753,10.373459
KiwiNardobakkenTrondheim[Fortum],KiwiNardobakkenTrondheim[Fortum],63.409786,10.418069
IKEAFuruset,IKEAFuruset,59.934108,10.872317
CoopObsMoiRana364,CoopObsMoiRana364,66.306043,14.148510
GlasshusetParkingGarage,GlasshusetParkingGarage,67.284142,14.378499
CircleKFauske,CircleKFauske,67.258995,15.400362
Turistsentret,Turistsentret,61.306442,12.244047
SkaidiHotell,SkaidiHotell,70.434321,24.502216
CoopExtraTorp,CoopExtraTorp,59.242386,11.017662
AlbjerkBilLier(FortumRecharge),AlbjerkBilLier(FortumRecharge),59.754379,10.260887
Berkåk,Berkåk,62.831061,10.010440
Grong,Grong,64.464789,12.316393
LadeArena,LadeArena,63.441500,10.457000
MøllerBilTrondheimAS,MøllerBilTrondheimAS,63.418669,10.461740
Trøndertaxi,Trøndertaxi,63.416200,10.444270
ShellMoholt,ShellMoholt,63.408961,10.445661
NTNU,NTNU,63.417580,10.405390
KiwiDokka[Fortum],KiwiDokka[Fortum],60.836314,10.068979
KiwiAurdal[Fortum],KiwiAurdal[Fortum],60.919541,9.422289
ByglandSupercharger,ByglandSupercharger,58.827861,7.796149
AlvdalSupercharger,AlvdalSupercharger,62.114310,10.617337
SandaneSupercharger,SandaneSupercharger,61.777260,6.213414
AspøyaSupercharger,AspøyaSupercharger,63.011335,7.976754
StjørdalSupercharger,StjørdalSupercharger,63.466513,10.917750
Leinstrand-KlettSupercharger,Leinstrand-KlettSupercharger,63.325264,10.304982
GrongSupercharger,GrongSupercharger,64.464552,12.314576
Hvervenkastet,Hvervenkastet,60.147656,10.251208
CoopExtraTyristrand[Fortum],CoopExtraTyristrand[Fortum],60.086536,10.099891
KiwiRoaHadeland,KiwiRoaHadeland,60.287742,10.626289
SparSundvollen.,SparSundvollen.,60.061675,10.309549
NebbenesEVChargingStation,NebbenesEVChargingStation,60.312240,11.144895
VikenHotell,VikenHotell,59.440014,10.781364
CircleKBreivika,CircleKBreivika,69.677232,18.980641
Jölstraholmencamping,Jölstraholmencamping,61.487892,6.082048
FortumRena,FortumRena,61.132478,11.368352
FortumCoopMarkedKvikne,FortumCoopMarkedKvikne,62.565980,10.322325
FortumAlvdal,FortumAlvdal,62.111321,10.626120
FortumHanestadVertshus,FortumHanestadVertshus,61.834513,10.883787
FortumShellKoppang,FortumShellKoppang,61.587986,10.995802
FortumEvenstad,FortumEvenstad,61.425340,11.079173
MerBestVinjeøra,MerBestVinjeøra,63.206659,9.002027
FortumPostgårdenOppdal,FortumPostgårdenOppdal,62.593740,9.693449
FortumOrkanger,FortumOrkanger,63.297423,9.851841
FortumHurtigladestasjonKiwiStoaøst,FortumHurtigladestasjonKiwiStoaøst,58.467680,8.720065
FredengASTOCNnorway,FredengASTOCNnorway,69.466723,25.481308
TeslaSuperchargerBismo,TeslaSuperchargerBismo,61.883201,8.267062
TeslaSuperchargerVinstra,TeslaSuperchargerVinstra,61.590817,9.721602
MaxiSandnes,MaxiSandnes,58.848017,5.739888
CircleKNordkjosbotn,CircleKNordkjosbotn,69.217584,19.556401
BjerkvikHotell,BjerkvikHotell,68.550892,17.552457
StorjordServicehandel,StorjordServicehandel,68.193852,16.028441
CircleKMosjøen,CircleKMosjøen,65.841702,13.201415
CircleKKorgen,CircleKKorgen,66.081362,13.827122
BestMoiRana,BestMoiRana,66.307703,14.150633
BirgerNHaugLillestrøm764,BirgerNHaugLillestrøm764,59.956382,11.033897
CircleKHunstad,CircleKHunstad,67.279964,14.539043
SaltdalTuristsenterStorjord[Fortum],SaltdalTuristsenterStorjord[Fortum],66.813997,15.402001
NamsskoganHotellTrones,NamsskoganHotellTrones,64.743010,12.844922
JokerSørkjosen,JokerSørkjosen,69.792635,20.939185
BerntAnkersGate,BerntAnkersGate,59.914898,10.753517
CircleKArkoveien,CircleKArkoveien,60.184124,12.012139
MerhurtigladestasjonExtraStryn,MerhurtigladestasjonExtraStryn,61.902548,6.714776
MoldeRema1000E-Route71,MoldeRema1000E-Route71,62.740851,7.197210
KiwiØranÅndalsnes,KiwiØranÅndalsnes,62.558619,7.682438
E-Route71FageråsenHøgfjellsenter,E-Route71FageråsenHøgfjellsenter,61.323284,12.154216
AspøyaMer,AspøyaMer,63.011381,7.977394
TeslaSkibotn,TeslaSkibotn,69.392417,20.267946
CircleKKlett,CircleKKlett,63.325168,10.305564
CircleKRygge,CircleKRygge,59.386671,10.751855
SuperchargerRygge,SuperchargerRygge,59.387272,10.751490
CoopExtraBallangen,CoopExtraBallangen,68.342534,16.832900
Merlapphaugen,Merlapphaugen,68.678537,17.915153
ExtraSetermoen,ExtraSetermoen,68.861768,18.346267
CircleKbuktamo,CircleKbuktamo,69.133457,18.579726
Tromsairport,Tromsairport,69.678618,18.905411
Laksvatn,Laksvatn,69.376182,19.361572
CircleKEvenes,CircleKEvenes,68.497120,16.701582
SörStangnesFORTUM,SörStangnesFORTUM,68.779725,16.580375
CircleKLeknes,CircleKLeknes,68.148141,13.613475
fortuminnhavet,fortuminnhavet,67.962505,15.929605
KobbelvVertshus,KobbelvVertshus,67.580089,15.892253
Tømmerneset,Tømmerneset,67.900828,15.856590
FortumhurtigladestasjonEssoDelideLucaLangneset,FortumhurtigladestasjonEssoDelideLucaLangneset,66.304775,14.132988
FortumhurtigladestasjonCoopKorgen,FortumhurtigladestasjonCoopKorgen,66.080666,13.823558
FortumhurtigladestasjonSandnessjøen,FortumhurtigladestasjonSandnessjøen,66.023072,12.636831
MerhurtigladestasjonCoopPrixStraumen,MerhurtigladestasjonCoopPrixStraumen,67.346771,15.590179
FortumhurtigladestasjonKrokstrandCafeogOvernatting,FortumhurtigladestasjonKrokstrandCafeogOvernatting,66.462606,15.092890
FortumhurtigladestasjonRøklandSenter,FortumhurtigladestasjonRøklandSenter,66.980624,15.314912
ImaasBilHurtigladestasjonBodø,ImaasBilHurtigladestasjonBodø,67.276302,14.401315
FortumhurtigladestasjonShellMørkvedBodø,FortumhurtigladestasjonShellMørkvedBodø,67.281590,14.548954
FortumhurtigladestasjonCoopPrixStorforshei,FortumhurtigladestasjonCoopPrixStorforshei,66.404215,14.528666
MerhurtigladestasjonMajavatn,MerhurtigladestasjonMajavatn,65.167376,13.369882
Hattfjelldal,Hattfjelldal,65.595660,13.990038
MerhurtigladestasjonAmfiHavnesenteret,MerhurtigladestasjonAmfiHavnesenteret,65.473003,12.206953
MerhurtigladestasjonCoopMarkedTrofors,MerhurtigladestasjonCoopMarkedTrofors,65.536970,13.387774
FortumhurtigladestasjonMagnetenLevanger,FortumhurtigladestasjonMagnetenLevanger,63.734087,11.282273
MerhurtigladestasjonNAFMofjæra,MerhurtigladestasjonNAFMofjæra,63.737735,11.281736
FortumhurtigladestasjonParken/KiwiÅfjord,FortumhurtigladestasjonParken/KiwiÅfjord,63.960579,10.227333
MerhurtigladestasjonCircleKSannan,MerhurtigladestasjonCircleKSannan,64.011610,11.498812
Snåsakroa,Snåsakroa,64.253305,12.215198
MerhurtigladestasjonCircleKNamsskogan,MerhurtigladestasjonCircleKNamsskogan,64.933736,13.166951
MerhurtigladestasjonNamsskoganHotell,MerhurtigladestasjonNamsskoganHotell,64.742180,12.844703
FortumhurtigladestasjonMalvikSenter,FortumhurtigladestasjonMalvikSenter,63.420148,10.755948
MerhurtigladestasjonAutolineMeråker,MerhurtigladestasjonAutolineMeråker,63.435524,11.705783
Extra,Extra,63.467676,10.942973
FortumhurtigladestasjonKiwiDalgård,FortumhurtigladestasjonKiwiDalgård,63.397614,10.342791
CircleKNidarvollTrondheim,CircleKNidarvollTrondheim,63.400826,10.404122
FortumhurtigladestasjonLadeArena1,FortumhurtigladestasjonLadeArena1,63.441955,10.461227
KiwiTrysilvegen,KiwiTrysilvegen,60.894282,11.581982
KiwiFjeldset,KiwiFjeldset,60.874045,11.576886
Shell7-ElevenLøten,Shell7-ElevenLøten,60.822279,11.336585
IkeaRingsaker,IkeaRingsaker,60.839353,11.055866
FortumNarvikBolagsgata,FortumNarvikBolagsgata,68.436182,17.412142
HovSentrumP-plassvedKiwiogUngdommenshus,HovSentrumP-plassvedKiwiogUngdommenshus,60.699912,10.352810
Sanngrund,Sanngrund,60.199085,11.581326
Sunndalsporten,Sunndalsporten,62.549206,9.114933
CircleKFornebu,CircleKFornebu,59.894903,10.626628
CircleKVågå,CircleKVågå,61.877154,9.098548
Gol,Gol,60.702280,8.986240
CoopMarkedBatnfjord,CoopMarkedBatnfjord,62.893660,7.679940
Kvam,Kvam,61.666060,9.701860
ObsSandefjord,ObsSandefjord,59.178819,10.209029
CircleKForus,CircleKForus,58.892787,5.724110
Leikanger,Leikanger,61.183219,6.852244
CoopMarkedLesjaverk,CoopMarkedLesjaverk,62.193305,8.536451
CircleKFlesland,CircleKFlesland,60.292703,5.235044
Valsøytunet,Valsøytunet,63.142230,8.533420
CoopObsByggRudshøgda,CoopObsByggRudshøgda,60.909544,10.812989
VenneslaVideregåendeskole,VenneslaVideregåendeskole,58.277777,7.973092
RadissonBluAirportHotellGardermoen,RadissonBluAirportHotellGardermoen,60.191520,11.094705
Surnadal-Svorka,Surnadal-Svorka,62.973770,8.723700
CircleKSekkelsten,CircleKSekkelsten,59.574142,11.216144
ExtraFetsund,ExtraFetsund,59.928109,11.164202
BellevueSenteret,BellevueSenteret,59.251634,10.415847
Mandal,Mandal,58.025007,7.456283
CircleKØkern,CircleKØkern,59.927672,10.809862
Lillestrøm,Lillestrøm,59.958050,11.053070
CircleKDal,CircleKDal,60.253296,11.182574
VågeTysnes,VågeTysnes,60.042495,5.523241
EventyrgårdenParkering,EventyrgårdenParkering,58.147694,7.991652
CircleKKjerlingland,CircleKKjerlingland,58.237084,8.299405
CoopMarkedInnlandsporten,CoopMarkedInnlandsporten,60.630956,11.300900
Flekkefjord,Flekkefjord,58.294160,6.666360
CircleKAlvim,CircleKAlvim,59.274725,11.086656
ExtraSunndalsøra,ExtraSunndalsøra,62.673830,8.568570
Sauda,Sauda,59.649037,6.358499
Horisont,Horisont,60.470016,5.323043
ExtraStoa,ExtraStoa,58.465984,8.717948
JokerHaugsvær,JokerHaugsvær,60.897297,5.519789
Asker-Billingstad,Asker-Billingstad,59.868550,10.483880
MandalParkering-Bryggegata10,MandalParkering-Bryggegata10,58.025829,7.451721
Jondal,Jondal,60.276547,6.253469
CircleKSeljord,CircleKSeljord,59.483817,8.628133
Sjøholtv/Bunnpris,Sjøholtv/Bunnpris,62.481890,6.817588
Tynset,Tynset,62.275160,10.776800
Surnadal-Amfi,Surnadal-Amfi,62.970020,8.712880
Rosendal,Rosendal,59.986030,6.008980
Haukeligrend,Haukeligrend,59.735268,7.552411
CircleK123Sande,CircleK123Sande,61.321490,5.777713
NorskBremuseum,NorskBremuseum,61.422950,6.761000
Odda,Odda,60.067050,6.547180
CircleKHervakrysset,CircleKHervakrysset,60.179372,11.081291
CircleKStoro,CircleKStoro,59.945958,10.777296
Bømlo,Bømlo,59.794952,5.172459
BestEikangervåg,BestEikangervåg,60.596610,5.392220
Alnasenter,Alnasenter,59.925860,10.848143
SkienLadetorg,SkienLadetorg,59.206658,9.610143
CircleKSandvika,CircleKSandvika,59.893670,10.513232
CircleKHarebakken,CircleKHarebakken,58.474620,8.745218
Kinsarvik,Kinsarvik,60.374221,6.714613
CircleKVik,CircleKVik,60.083337,10.287419
CampusGrimstadArena,CampusGrimstadArena,58.334676,8.572856
CircleKSkøyen,CircleKSkøyen,59.922059,10.675044
Aksdal,Aksdal,59.422410,5.442770
Ålesund-Moa,Ålesund-Moa,62.465790,6.355170
CircleKGrimstad,CircleKGrimstad,58.341451,8.567801
Rema1000Deknepollen,Rema1000Deknepollen,61.924995,5.147784
Hemsedal,Hemsedal,60.862020,8.554648
Ålesund-Vestlandskeauto,Ålesund-Vestlandskeauto,62.470760,6.357220
ElkjøpOrkanger,ElkjøpOrkanger,63.298128,9.850285
CoopMarkedHornindal,CoopMarkedHornindal,61.969100,6.526000
ObsHaugenstua,ObsHaugenstua,59.954930,10.901206
RosenholmCampus,RosenholmCampus,59.822980,10.789690
Skjåk,Skjåk,61.884240,8.263140
Kristiansand-Vesterveien,Kristiansand-Vesterveien,58.143560,7.981660
UiAGrimstad,UiAGrimstad,58.332801,8.576817
Florø,Florø,61.599161,5.064759
Rema1000Røros,Rema1000Røros,62.574592,11.395978
Nesbyen,Nesbyen,60.568070,9.100840
CircleKBrattvåg,CircleKBrattvåg,62.585006,6.451632
ExtraVikeså,ExtraVikeså,58.632385,6.078189
JokerHjelledalen,JokerHjelledalen,61.918659,7.169362
ÅndalsnesSentrum,ÅndalsnesSentrum,62.568120,7.689220
ExtraAustevoll,ExtraAustevoll,60.099828,5.225035
CircleKBagn,CircleKBagn,60.822247,9.554254
Vestnes,Vestnes,62.623338,7.094338
CoopPrixTingvoll,CoopPrixTingvoll,62.909342,8.207670
CircleKBjerke,CircleKBjerke,59.941762,10.809398
ExtraVolda,ExtraVolda,62.172740,6.043130
Skjelvik,Skjelvik,62.908210,7.426160
Telemarksporten,Telemarksporten,59.122323,9.707583
Ål,Ål,60.628740,8.560760
ExtraAskim,ExtraAskim,59.585089,11.165485
Ulvik,Ulvik,60.568633,6.914984
ExtraRykkinn,ExtraRykkinn,59.929154,10.466985
Lillehammer,Lillehammer,61.115142,10.448803
LillesandSenter,LillesandSenter,58.262803,8.395906
CircleKInnlandsporten,CircleKInnlandsporten,60.632750,11.301383
AskøyAmfi,AskøyAmfi,60.422829,5.201811
CircleK123Lavik,CircleK123Lavik,61.103218,5.512271
Valldal,Valldal,62.298090,7.255570
Røldal,Røldal,59.832670,6.818880
CircleKNykirke,CircleKNykirke,59.422244,10.365367
ObsByggBærum,ObsByggBærum,59.911864,10.493500
CircleKRingdalskogen,CircleKRingdalskogen,59.112348,10.110917
Kragerø,Kragerø,58.894358,9.283409
NesiÅdal,NesiÅdal,60.584662,9.984486
CoopPrixByrkjelo,CoopPrixByrkjelo,61.733435,6.506439
ExtraManger,ExtraManger,60.640208,5.041804
CircleKØlensvåg,CircleKØlensvåg,59.596850,5.742835
Oslo-ABB,Oslo-ABB,59.914550,10.826040
Lillesand,Lillesand,58.246480,8.379180
ExtraNaustdal,ExtraNaustdal,61.508075,5.718074
Gaupne,Gaupne,61.403222,7.294327
FedjeLandhandleri,FedjeLandhandleri,60.782034,4.713828
Stord,Stord,59.762220,5.449130
CircleKHaukås,CircleKHaukås,60.484603,5.376212
HusnesStorsenter,HusnesStorsenter,59.862985,5.758572
CircleKVinstra,CircleKVinstra,61.592167,9.724217
OnarheimSenterTysnes,OnarheimSenterTysnes,59.947095,5.628063
Ålesund-MoaAmfiNord,Ålesund-MoaAmfiNord,62.466370,6.351711
ExtraÅlgård,ExtraÅlgård,58.769677,5.856863
CircleKSkedsmokorset,CircleKSkedsmokorset,60.004747,11.031360
ObsSørlandssenteret,ObsSørlandssenteret,58.177740,8.126420
KildenParkeringshus,KildenParkeringshus,58.138843,7.998519
CircleKFuruset,CircleKFuruset,59.930531,10.867325
CircleKHommelstø,CircleKHommelstø,65.403610,12.547259
Eikelandsosen,Eikelandsosen,60.240310,5.748880
SvenOftedalsvei10Utendørsparkeringsplass,SvenOftedalsvei10Utendørsparkeringsplass,59.943452,10.858899
CircleKGulsvik,CircleKGulsvik,60.381046,9.610524
Lyngdal,Lyngdal,58.155458,7.102381
CircleKFjellhamar,CircleKFjellhamar,59.934140,10.985358
Sandane,Sandane,61.778030,6.213300
KvadratKjøpesenter-Ansattparkering,KvadratKjøpesenter-Ansattparkering,58.877447,5.723282
CircleKBerger,CircleKBerger,60.016188,11.069355
CircleKRakkestad,CircleKRakkestad,59.416417,11.350701
UiAKristiansand,UiAKristiansand,58.164390,8.000073
McDonaldsKarmsund339,McDonaldsKarmsund339,59.379024,5.305301
CoopObsJessheim480,CoopObsJessheim480,60.143062,11.165321
YXJaren1959,YXJaren1959,59.6175639791167,11.0039339968008
KiwiHagafoss906,KiwiHagafoss906,60.598125,8.34659
Setermoen719,Setermoen719,68.860216,18.34695
YXVossSkulestadmo711,YXVossSkulestadmo711,60.657115,6.436496
OneParkOsloS407,OneParkOsloS407,59.909524,10.754465
Rema1000Kragerø713,Rema1000Kragerø713,58.87198,9.372139
VinstraVegpark995,VinstraVegpark995,61.591731,9.722639
CoopGran1540,CoopGran1540,60.354156,10.57264
DNTHaukeliseterFjellstue1374,DNTHaukeliseterFjellstue1374,59.824207,7.193204
KiwiSørlandsparken667,KiwiSørlandsparken667,58.177397,8.130672
SparBøiVesterålen1330,SparBøiVesterålen1330,68.62103,14.444607
ShellMomarken988,ShellMomarken988,59.572008,11.332094
CoopDomusStøren690B,CoopDomusStøren690B,63.049139,10.283722
KiwiBiesletta742,KiwiBiesletta742,58.346955,8.597821
ComfortHotelBergenAirport1086,ComfortHotelBergenAirport1086,60.2843791811026,5.23433083407121
K89Oslo1876,K89Oslo1876,59.9411148404911,10.9206411935128
Seierstenstadion349,Seierstenstadion349,59.668018,10.636598
ÅlgårdsAutoAS919,ÅlgårdsAutoAS919,58.868704,5.741494
TyinkryssetFjellstueE161225,TyinkryssetFjellstueE161225,61.203159,8.235141
KiwiHagan651,KiwiHagan651,59.99852,10.918389
Tørkoppveien10219,Tørkoppveien10219,59.40736,10.696638
BykleSetesdal211,BykleSetesdal211,59.354751,7.355741
CoopExtraGol949,CoopExtraGol949,60.702873,8.935242
CCGjøvik759,CCGjøvik759,60.80014,10.694528
McDonaldsPorsgrunn325,McDonaldsPorsgrunn325,59.148966,9.663298
RømskogKommunehus1651,RømskogKommunehus1651,59.749573,11.810142
ShellJokerGudvangen673,ShellJokerGudvangen673,60.879189,6.843758
SparTjeldstø1790,SparTjeldstø1790,60.5898803294299,4.84080989264509
KiwiBrennåsen645,KiwiBrennåsen645,58.135323,7.856773
CoopExtraBrånåsen497,CoopExtraBrånåsen497,59.991694,11.027583
HvalerKommune776,HvalerKommune776,59.028243,11.031269
LilletorvetLarvik1072,LilletorvetLarvik1072,59.054338,10.027456
KiwiBøleråsen731,KiwiBøleråsen731,59.764111,10.851172
McDonaldsÅssiden378,McDonaldsÅssiden378,59.75405,10.138713
KiwiYtreEnebakk458,KiwiYtreEnebakk458,59.723477,11.057459
IkeaSørlandet934,IkeaSørlandet934,58.186882,8.160754
GalleriF15Alby264,GalleriF15Alby264,59.423996,10.608293
Shell7-ElevenGjelleråsen816,Shell7-ElevenGjelleråsen816,59.985035,10.928092
FredrikstadInnovasjonspark439,FredrikstadInnovasjonspark439,59.195704,10.950952
YXBrokelandsheia1052,YXBrokelandsheia1052,58.82104,9.077328
KiwiMandal897,KiwiMandal897,58.027554,7.474507
KiwiSkedsmokorset1728,KiwiSkedsmokorset1728,60.00484,11.034642
TrPEdvardGriegsgate1758,TrPEdvardGriegsgate1758,63.4205569418722,10.3917330801486
KiwiHallingby894,KiwiHallingby894,60.271945,10.184197
FortumØrje57,FortumØrje57,59.2705955895496,11.1097452651119
PepperstadmarkaBarnehage250,PepperstadmarkaBarnehage250,59.60406,10.70832
KiwiLeira450,KiwiLeira450,60.96967,9.289885
KiwiBjerke428,KiwiBjerke428,59.941987,10.808165
AMFIStord109,AMFIStord109,59.778508,5.499295
ShellBrakerøya952,ShellBrakerøya952,59.74069,10.220452
JokerVikedal872,JokerVikedal872,59.498566,5.901339
DomusRøros1499,DomusRøros1499,62.576138,11.380224
ÅmliSentrum751,ÅmliSentrum751,58.768971,8.485649
Silurveien2p-hus139,Silurveien2p-hus139,59.926545,10.649685
KiwiVingnes736,KiwiVingnes736,61.106392,10.443905
HerøyKommune-MyrvågHelsesenter884,HerøyKommune-MyrvågHelsesenter884,62.27723,5.804665
KiwiKlokkersundet1730,KiwiKlokkersundet1730,62.4667668253594,6.24664459125347
MøllerBilOsloVestV8,MøllerBilOsloVestV8,59.919049,10.633274
YXLillesand195,YXLillesand195,58.239603,8.296731
KiwiNoresund643,KiwiNoresund643,60.180323,9.625867
KalnesVideregåendeSkole1579,KalnesVideregåendeSkole1579,59.312782,11.0483
KiwiMøsterøy686,KiwiMøsterøy686,59.063606,5.677596
HaabakkenKro725,HaabakkenKro725,61.064621,7.509363
VollanGjestestue1719,VollanGjestestue1719,69.2185752405705,19.5592956894672
PitStopHandeland609,PitStopHandeland609,58.2207,7.013615
KiwiMelløs1395,KiwiMelløs1395,59.421246,10.675919
Aarstenp-plass798,Aarstenp-plass798,59.58293,11.15949
KiwiMoane642,KiwiMoane642,59.625779,9.624785
CoopExtraAurskog944,CoopExtraAurskog944,59.92841,11.444469
Siljan1706,Siljan1706,59.278774,9.725959
Mossehallen1125,Mossehallen1125,59.436775,10.675246
LHL1308,LHL1308,60.166115,11.165377
CoopMegaHønefoss291,CoopMegaHønefoss291,60.178105,10.270103
KiwiBogstad193,KiwiBogstad193,59.962475,10.644054
ShellEspaBolleland996,ShellEspaBolleland996,60.561709,11.255856
BorgundServicesenter726,BorgundServicesenter726,61.080028,7.847505
McDonaldsFlå468,McDonaldsFlå468,60.43098,9.45932
Smølasenteret757,Smølasenteret757,63.460896,8.010516
KiwiMoi740,KiwiMoi740,58.46089,6.538824
ShellGrelland551,ShellGrelland551,59.514057,10.201878
Shell7-ElevenVestby828,Shell7-ElevenVestby828,59.602254,10.742376
Kremmartunet830,Kremmartunet830,60.701179,8.93798
Shell7-ElevenHøvik942,Shell7-ElevenHøvik942,59.90046,10.586106
Sparebank1Moss566,Sparebank1Moss566,59.435423,10.666823
ShellVige1567,ShellVige1567,58.1638017434574,8.04327172560283
St.OlavVideregåendeSkole-95,St.OlavVideregåendeSkole-95,59.281202,11.105214
